LandProvince;SeaZone;x;y;
9698;14413;10160;3406;
9704;14845;4766;480;
9706;14437;7718;3055;
9709;14592;13582;2381;
9718;14891;14293;4349;
9720;14404;4501;4222;
9724;14546;7747;5153;
9732;14679;3827;3629;
9738;14963;10070;4652;
9748;14888;10665;3990;
9749;14567;10469;3966;
9754;14626;4188;4176;
9756;14719;4490;4865;
9760;14879;8889;4230;
9761;15028;4388;3257;
9764;14383;10606;3532;
9774;14416;10464;4895;
9775;14416;10446;4603;
9779;14332;9153;5323;
9780;14828;8639;2861;
9784;14791;8642;5251;
9794;15012;13616;4368;
9797;14900;9985;2375;
9798;14328;5977;1524;
9801;15052;13867;2685;
9802;14992;9345;4367;
9808;14413;10136;3533;
9812;14959;10318;1630;
9814;15074;15142;2576;
9818;14635;6231;1742;
9821;15057;14878;900;
9824;14740;13532;2363;
9829;14328;5913;1419;
9833;14434;11691;3161;
9834;15061;9135;4491;
9840;14677;8656;4455;
9841;14584;9674;5512;
9843;14336;9786;4838;
9847;14968;13951;4353;
9856;14566;5023;3641;
9857;14390;13761;3535;
9859;14541;8083;5358;
9863;14602;4934;3184;
9866;14439;8750;4795;
9867;14888;10597;4013;
9871;14857;3523;3595;
9876;15004;8729;5721;
9879;14334;8859;5829;
9881;14710;7832;5284;
9884;15015;7793;4618;
9894;14612;9723;4827;
9921;14401;8469;4735;
9930;14816;14044;2877;
9942;14408;3213;1539;
9944;14328;6061;1673;
9946;14614;8067;4942;
9947;14828;8630;2960;
9951;15044;13219;2406;
9956;14828;8639;2890;
9962;14715;4587;2411;
9966;14667;9398;4572;
9970;14537;7789;4671;
9973;14806;7951;5324;
9974;14582;8904;4595;
9975;14612;9664;4874;
9976;14967;13840;4587;
9978;14607;7819;5135;
9991;14582;8881;4509;
10006;14820;2431;5090;
10008;14806;7980;5321;
10014;14469;4388;3178;
10022;14930;9758;4442;
10029;14876;10383;4095;
10033;14924;13731;4567;
10035;14338;9761;5614;
10049;14326;12310;3823;
10051;14715;4570;2437;
10061;14529;11821;3320;
10063;14373;4371;4767;
10064;14857;3453;3639;
10070;14326;12263;3778;
10072;14962;14537;1143;
10080;15074;14939;2380;
10089;15051;8582;5208;
10091;14824;4111;4956;
10099;14539;9503;5963;
10100;15020;14498;4916;
10101;14786;14068;4481;
10102;14873;8952;4645;
10109;14397;2542;4762;
10112;14994;9691;4187;
10118;14468;2626;4509;
10119;14439;8846;4837;
10121;14879;8905;4203;
10122;14876;10512;4094;
10133;14552;5527;3088;
10134;14999;7969;4379;
10137;14416;10649;4680;
10139;15069;8141;5259;
10151;14647;5180;4964;
10152;14416;10640;4446;
10153;14535;8611;4558;
10158;14612;9574;4884;
10159;14582;8898;4598;
10164;14775;11833;3340;
10166;14662;5825;2973;
10171;14946;4863;730;
10181;14469;4358;3206;
10185;14697;3763;3499;
10186;14328;5924;1435;
10190;14608;5608;1196;
10194;14552;5592;3031;
10195;14583;14101;4289;
10202;15007;5600;1081;
10214;14607;7908;5165;
10225;14836;2500;5065;
10227;15069;8136;5262;
10228;14681;3161;4026;
10231;14653;4694;4369;
10233;14791;8743;5287;
10236;14535;8492;4455;
10238;14952;10821;3853;
10241;14667;9423;4540;
10244;14377;14699;5012;
10246;14582;8872;4617;
10248;14611;14014;4543;
10252;14521;4726;4423;
10259;14879;9111;4193;
10265;14677;8641;4463;
10270;14984;8802;5246;
10272;14397;2530;4735;
10276;14342;7988;5438;
10286;14551;12454;3679;
10287;14545;4329;4130;
10288;14529;11884;3167;
10297;14754;8726;2575;
10301;15001;12879;2792;
10306;14597;4928;1991;
10310;14399;4697;3132;
10311;15025;5363;3218;
10323;14992;9316;4229;
10325;14838;7781;4544;
10335;14938;8946;4739;
10336;14889;8086;4743;
10338;14589;4156;3747;
10339;14336;9946;4868;
10344;14439;8762;4780;
10346;14669;7446;3343;
10351;14703;13869;3252;
10354;14798;13710;4151;
10360;14846;9791;3895;
10364;14498;8882;4455;
10379;14582;8854;4505;
10389;14982;4451;4660;
10391;14985;8682;4726;
10393;14496;13066;3730;
10394;14566;5166;3593;
10395;14887;4271;3298;
10400;14555;7467;3320;
10405;15027;12045;3645;
10410;14637;13671;3505;
10411;14340;6078;2725;
10415;14901;4967;361;
10418;14577;5884;2751;
10419;14839;4508;2528;
10420;14505;5226;913;
10436;14336;9849;4902;
10440;14373;4473;4750;
10444;14924;13647;4594;
10446;14815;13161;3395;
10452;14373;4410;4861;
10453;14999;7950;4424;
10462;14615;3744;3925;
10464;14994;9758;4206;
10467;14463;12967;3174;
10469;14375;4021;3417;
10470;14568;4631;5149;
10472;14879;9103;4231;
10474;14876;10386;4155;
10481;14440;9620;4644;
10489;14938;8931;4652;
10498;14876;10431;4152;
10504;14662;5861;2956;
10506;14705;15153;1368;
10513;14757;4977;1574;
10517;14387;12665;2958;
10520;14999;7905;4440;
10526;15057;14789;876;
10527;14898;8693;2604;
10532;14340;6214;2658;
10538;14440;9475;4750;
10542;14718;3371;3812;
10555;14938;8973;4740;
10558;14867;9400;4600;
10564;14999;7911;4427;
10567;14601;4294;4810;
10584;14824;4057;4893;
10591;14455;8705;5465;
10594;14842;7880;4755;
10597;14667;9290;4608;
10611;15038;2553;4896;
10613;14647;5230;4963;
10619;14594;5804;1290;
10620;15032;4168;3528;
10623;14458;12715;3268;
10625;14608;5584;1207;
10630;14854;8354;4747;
10634;14850;4768;3261;
10635;14591;7985;3013;
10643;14463;12822;3069;
10647;14885;13406;2611;
10649;14481;4052;3642;
10653;14891;14344;4352;
10657;14521;4774;4525;
10676;14817;9712;5791;
10677;14836;2537;5017;
10685;14963;10002;4639;
10687;14521;4694;4521;
10692;14589;4100;3737;
10699;15032;4170;3606;
10710;14345;14094;4658;
10712;14416;10576;4440;
10714;14373;4348;4867;
10715;14836;2534;5040;
10726;14526;4822;4603;
10727;14636;9526;4177;
10735;14364;9806;1739;
10743;14399;4613;3202;
10744;14594;5841;1328;
10748;14885;13370;2451;
10753;14715;4548;2471;
10754;14447;14014;2762;
10757;14912;8753;2127;
10762;14440;9441;4706;
10763;15045;14319;4743;
10774;15012;13725;4450;
10777;14607;7805;5126;
10781;14785;4426;4716;
10783;14546;7786;5195;
10788;14498;8877;4473;
10800;14332;9042;5248;
10804;14346;3044;4196;
10806;14551;12498;3572;
10807;14824;4320;4956;
10808;14982;4589;4710;
10810;14557;8062;3005;
10812;14707;8146;4484;
10813;14440;9665;4670;
10817;14688;4729;3732;
10821;14655;3140;3628;
10829;14336;9747;4880;
10838;14416;10662;4463;
10840;14419;6598;2392;
10842;14577;5982;2740;
10848;14349;16292;1944;
10851;14924;13595;4493;
10855;14837;5478;3372;
10863;14635;6149;1712;
10872;14850;4843;3285;
10873;14667;9233;4579;
10874;15020;14447;4852;
10882;14798;13697;4165;
10887;15015;7785;4589;
10889;14889;7958;4752;
10912;14581;3751;3998;
10918;14416;10416;4664;
10927;14582;8923;4556;
10930;14824;4006;4897;
10952;14602;4925;3277;
10953;14591;7890;2993;
10956;14404;4526;4254;
10960;14757;4993;1735;
10961;14463;12937;3255;
10962;14516;10459;2033;
10966;14505;5299;902;
10967;14715;4564;2452;
10975;14975;12760;2729;
10976;14901;4859;374;
10979;14415;13224;2645;
10981;14988;8958;1447;
10982;14597;4939;1986;
10987;15040;12731;3065;
10988;14577;5992;2715;
10993;14873;9082;4665;
11000;15001;12948;2755;
11003;14651;14627;2646;
11008;14502;10171;2808;
11013;15048;9290;5366;
11014;14416;10421;4558;
11020;14573;7911;5383;
11026;14496;13019;3604;
11034;14577;5870;2907;
11036;14995;8366;4452;
11038;14995;8326;4564;
11050;14626;4101;4150;
11059;14952;10922;3930;
11062;14504;8181;5219;
11069;14380;4120;2739;
11071;14912;8808;2211;
11074;14975;12732;2771;
11075;14459;4704;2196;
11077;14542;15330;2452;
11080;14991;4674;2981;
11083;14831;14380;2720;
11085;14579;13847;2818;
11097;14931;5275;4896;
11102;14465;14898;822;
11117;14443;14135;4249;
11121;14930;9804;4439;
11125;14930;9737;4426;
11131;14710;7909;5286;
11138;14806;7922;5259;
11140;14586;4623;4773;
11148;14416;10355;4862;
11149;14504;8179;5216;
11152;14879;8923;4196;
11153;15015;7810;4641;
11156;15072;4233;3717;
11162;15025;5396;3247;
11164;14923;2144;5294;
11169;14967;13789;4579;
11175;14937;3405;3734;
11178;14869;1210;5398;
11179;14493;8522;5197;
11180;15051;8559;5207;
11181;14521;4713;4451;
11188;14994;9646;4186;
11189;14833;8964;5258;
11196;14828;8583;2931;
11197;14685;12956;2663;
11202;14549;14627;4757;
11204;14430;10550;660;
11207;14552;5525;3112;
11214;15072;4201;3647;
11217;14529;11830;3165;
11225;14636;9607;4198;
11236;14806;7908;5215;
11237;14724;4967;4916;
11240;14938;8913;4765;
11244;15012;13654;4405;
11248;14468;2689;4389;
11257;14770;9282;4378;
11264;14668;15754;5277;
11269;14995;8252;4434;
11273;14318;4878;4631;
11278;14541;8084;5319;
11281;14817;9919;5783;
11292;14337;9450;4469;
11293;14669;7418;3459;
11296;15024;9914;4809;
11297;14498;8915;4500;
11310;14393;9682;4352;
11320;14947;12693;2827;
11322;14626;4146;4158;
11324;15011;14113;2681;
11326;14904;13942;3135;
11327;14485;13330;2914;
11333;14575;2800;4292;
11341;14731;2807;4095;
11342;14615;3752;3934;
11343;14975;12743;2651;
11345;15057;14867;1014;
11351;14467;15550;2289;
11353;15040;12678;3157;
11355;14392;13055;2437;
11371;15004;8539;5620;
11382;14541;8037;5321;
11387;15005;8979;5588;
11390;14886;9396;5482;
11392;14724;5092;4986;
11399;14867;9440;4607;
11400;14963;10077;4722;
11403;14384;5375;4825;
11405;14931;5326;4876;
11407;14876;10490;4122;
11409;14346;3072;4092;
11413;14675;4680;3969;
11415;14530;14883;5476;
11421;14984;8898;5331;
11426;14791;8779;5353;
11429;14642;8960;4545;
11443;14577;5869;2745;
11445;14901;4841;424;
11449;14340;6307;2639;
11453;14949;15926;799;
11454;14361;16140;1013;
11467;14471;14803;2062;
11471;14685;12944;2713;
11472;14608;5571;1179;
11476;14667;9238;4619;
11485;14493;8411;5158;
11487;14868;9350;5736;
11492;14374;4973;4736;
11493;14607;8052;5103;
11496;14521;4730;4564;
11500;14550;4099;5365;
11505;14999;7862;4467;
11507;14868;9175;5753;
11508;14404;4514;4245;
11513;14475;8097;4369;
11514;14791;8671;5279;
11515;14534;14597;5189;
11516;14824;4345;4910;
11521;14416;10415;4533;
11522;14817;10100;5792;
11527;14647;5324;5015;
11533;14510;7770;5117;
11537;14338;9778;5573;
11541;14567;10668;3876;
11543;14824;4135;4980;
11547;15072;4219;3705;
11549;14584;9553;5556;
11554;14602;4914;3210;
11555;14412;9318;1218;
11557;14855;15181;2249;
11561;14458;12707;3194;
11562;14947;12563;2892;
11564;14836;2530;5032;
11566;14529;11729;3150;
11568;15012;13659;4422;
11585;14490;8751;1923;
11592;14836;2624;4928;
11593;14924;13568;4558;
11596;14891;14315;4356;
11597;14384;5298;4807;
11602;14876;10393;4077;
11603;14984;8849;5226;
11604;14567;10540;3916;
11609;14622;13835;3090;
11612;14815;13164;3354;
11621;14583;14048;4373;
11627;14924;13609;4467;
11635;14924;13548;4518;
11644;14924;13573;4507;
11649;14337;9476;4454;
11651;15010;9734;4006;
11653;14504;8216;5116;
11654;14587;12677;3374;
11655;14393;9802;4297;
11656;14756;8101;5083;
11659;15010;9785;4119;
11669;14946;4855;717;
11680;14827;5396;3477;
11683;14911;11389;3819;
11685;14991;4618;2859;
11686;14555;7503;3320;
11705;14873;9073;4625;
11709;15061;9193;4522;
11713;14817;9664;5832;
11715;14707;8170;4519;
11725;14739;9039;5926;
11727;14541;8051;5329;
11748;14696;3228;3940;
11752;14373;4398;4800;
11757;14397;2528;4718;
11758;14995;8385;4452;
11770;14545;4305;4141;
11777;14586;4727;4777;
11784;14516;10424;1911;
11786;14597;4908;2003;
11797;14637;13668;3529;
11798;14962;14469;1277;
11809;14850;4896;3309;
11821;14984;8877;5234;
11824;14642;8997;4607;
11825;14541;8062;5344;
11827;14967;13956;4490;
11830;14468;2560;4578;
11831;14806;8055;5206;
11832;14493;8389;5145;
11836;14824;4083;4893;
11857;14856;9125;4252;
11859;14321;13676;4017;
11861;14535;8590;4454;
11862;14586;4583;4762;
11864;14568;4563;5099;
11867;14937;3396;3762;
11868;14496;13037;3577;
11872;14995;8376;4590;
11876;14918;15279;5068;
11878;14336;9797;4891;
11885;14869;1359;5563;
11886;14615;3740;3893;
11888;14551;12501;3512;
11892;14862;4539;2766;
11894;14364;9770;1839;
11899;14487;12401;3258;
11901;14421;8116;4889;
11904;14757;4997;1768;
11906;14406;6479;2231;
11911;14885;13448;2601;
11917;14470;5468;1008;
11918;14364;9819;1909;
11920;14681;3159;4045;
11924;14679;3868;3616;
11928;14399;4719;3180;
11946;14439;8778;4773;
11959;14806;7992;5192;
11960;14568;4491;5180;
11965;14584;9604;5584;
11972;14521;4708;4540;
11974;14535;8471;4451;
11978;14326;12380;3753;
11979;14375;3859;3510;
12011;14597;4959;1961;
12014;14849;8306;5097;
12015;15028;4423;3213;
12018;14340;6157;2641;
12026;14972;8441;2997;
12031;14902;14401;2133;
12034;14470;5540;1025;
12040;14326;12250;3766;
12048;14546;7751;5227;
12054;14873;9080;4638;
12060;14703;13881;3292;
12061;14521;4730;4436;
12063;14671;14343;5272;
12069;14791;8682;5230;
12074;15012;13633;4386;
12077;14601;4198;4768;
12078;14521;4717;4567;
12080;14647;5174;4956;
12083;14833;8932;5244;
12096;14967;13935;4497;
12104;14992;9332;4364;
12115;14521;4727;4543;
12123;15046;4555;3763;
12124;14458;12736;3182;
12126;14502;10052;2682;
12129;14867;9449;4621;
12130;14667;9367;4599;
12143;14602;4945;3239;
12148;14400;14232;2671;
12149;14756;8196;5020;
12152;14916;8087;4988;
12156;14326;12143;3744;
12160;14583;14081;4389;
12161;14868;9265;5688;
12168;15071;4632;3895;
12170;14887;4045;3408;
12171;14413;10161;3384;
12176;14469;4291;3251;
12183;15061;9148;4547;
12186;14601;4272;4865;
12189;14642;8952;4605;
12191;14849;8386;5118;
12192;14995;8320;4442;
12195;14681;3226;3967;
12196;14919;13195;3680;
12197;15019;5491;5280;
12201;14963;9999;4761;
12202;14867;9482;4610;
12204;14873;8988;4629;
12216;14824;4007;4907;
12217;14985;8700;4709;
12219;14770;9276;4521;
12220;14468;2616;4511;
12229;14933;8790;4269;
12231;14828;8511;2987;
12236;14602;4948;3188;
12248;15032;4182;3631;
12257;14798;13681;4143;
12258;14459;4735;2113;
12264;15010;9852;3971;
12265;14619;12900;2968;
12273;14673;9616;4451;
12276;15048;9306;5415;
12277;14786;14079;4427;
12293;15010;9715;4075;
12313;15020;14418;4831;
12321;15058;1664;5508;
12342;15005;8980;5616;
12346;14845;4787;443;
12365;14421;8165;4819;
12375;14651;14489;2692;
12379;14697;3693;3528;
12380;14465;14939;866;
12382;14802;6380;1908;
12389;14683;12677;3223;
12390;14416;10651;4445;
12394;14876;10413;4038;
12398;15004;8666;5698;
12401;14526;4813;4582;
12408;14521;4729;4395;
12411;14888;10725;3935;
12414;14766;11126;3925;
12416;14880;9745;4682;
12427;14787;8599;4794;
12430;14667;9269;4552;
12432;14539;9670;5936;
12438;14806;8062;5232;
12448;14416;10502;4450;
12450;14876;10394;4144;
12457;14886;9554;5498;
12462;14636;9579;4202;
12469;14962;14601;1042;
12471;14324;7375;4078;
12475;15028;4445;3190;
12478;14849;8401;5125;
12479;14705;15047;1178;
12480;14667;9382;4483;
12485;14524;4387;3784;
12487;14891;14264;4339;
12490;14845;4850;580;
12494;14583;14126;4302;
12496;14517;14333;4394;
12498;14791;8750;5304;
12501;14849;8282;5094;
12504;14416;10465;4611;
12506;14876;10443;4147;
12508;14567;10505;3912;
12512;14886;9531;5514;
12517;14611;14006;4588;
12523;14373;4391;4761;
12526;14332;9159;5279;
12527;14384;5214;4758;
12529;14373;4472;4775;
12531;14601;4210;4669;
12535;15061;9177;4509;
12536;15048;9227;5452;
12538;14999;7834;4458;
12543;14439;8776;4850;
12544;15010;9716;4041;
12545;14952;10855;3940;
12552;14326;12204;3784;
12560;14433;14273;4724;
12570;14545;4301;4143;
12576;14692;12924;2537;
12580;14747;14923;2316;
12588;14635;6111;1692;
12594;14919;13133;3772;
12599;14608;5633;1187;
12602;14620;16199;1061;
12614;14575;2886;4220;
12618;14963;10092;4669;
12621;14636;9434;4200;
12624;14710;7875;5283;
12638;14814;10642;3349;
12639;14778;10010;3724;
12640;14935;13266;2869;
12652;14318;4978;4672;
12660;14927;4436;4019;
12661;14416;10440;4476;
12666;14416;10530;4442;
12684;14683;12682;3345;
12695;14946;4890;876;
12703;14557;8174;3026;
12708;14516;10373;1761;
12709;14406;6471;2218;
12714;14745;13362;3820;
12728;14671;14451;5269;
12732;15036;14174;4224;
12736;15004;8711;5680;
12750;14416;10355;4728;
12764;14886;9453;5477;
12766;14968;13956;4389;
12770;14982;4482;4667;
12775;14982;4514;4715;
12776;14671;14414;5220;
12780;14718;3298;3891;
12781;14924;13665;4601;
12792;14359;9095;5513;
12799;14535;8562;4452;
12800;15032;4216;3492;
12804;14579;13990;2746;
12808;14567;10627;3869;
12813;14412;9107;1195;
12815;14628;4498;3935;
12825;14747;14744;2424;
12826;15001;12804;2851;
12828;14569;5301;3257;
12831;14828;8622;2835;
12832;14406;6410;2012;
12840;14756;8167;5019;
12842;14587;12547;3509;
12844;14967;13914;4504;
12849;14458;12863;3329;
12858;14824;4028;4919;
12859;14342;8001;5390;
12863;14999;7933;4413;
12865;14701;7729;4111;
12868;14876;10523;4063;
12869;14583;13991;4359;
12873;14824;4208;4996;
12874;14528;8615;4668;
12877;14886;9249;5507;
12889;14601;4269;4725;
12903;14886;9327;5481;
12905;14416;10536;4798;
12913;15051;8605;5223;
12916;14529;11798;3243;
12921;14845;4786;575;
12923;14754;8730;2558;
12924;14885;13377;2421;
12935;14405;7563;3223;
12938;14437;7684;3077;
12940;14387;12740;2903;
12941;14619;12894;2998;
12944;14692;12888;2564;
12946;14885;13276;2647;
12950;14938;8871;4683;
12953;15051;8576;5300;
12954;14948;8572;5320;
12955;14607;7998;5095;
12959;14707;8162;4508;
12964;14803;13295;3768;
12966;14994;9754;4202;
12968;14775;11920;3523;
12972;14520;5635;5084;
12975;14644;13160;3329;
12976;15044;13308;2395;
12983;14829;8770;4485;
12985;14770;9232;4445;
12992;14824;4347;4889;
12994;15051;8586;5295;
12996;14659;8677;4401;
12998;14489;5639;5175;
13002;15027;12036;3630;
13009;14321;13655;3998;
13010;14321;13634;3991;
13012;14806;7981;5301;
13018;14439;8823;4726;
13019;14493;8462;5203;
13025;14927;4432;4071;
13027;14679;3763;3726;
13028;14669;7442;3503;
13029;14925;5381;3507;
13038;14924;13686;4621;
13039;14967;13860;4586;
13046;14615;3750;3751;
13050;14457;6375;2640;
13052;14692;13007;2478;
13061;15039;1067;3721;
13062;14663;7198;5713;
13072;14693;8638;5368;
13085;14337;9433;4489;
13088;14963;10056;4647;
13090;14607;7969;5128;
13097;14336;9941;4880;
13103;14765;5237;4850;
13114;14806;8005;5267;
13119;14568;4452;5220;
13135;14541;8047;5320;
13137;14806;7913;5207;
13146;14968;13950;4442;
13156;15010;9766;3940;
13163;14946;4839;663;
13166;14467;15480;2328;
13167;14853;13793;1232;
13169;14492;4472;3146;
13173;14719;4374;4882;
13180;14602;4928;3306;
13189;14611;13992;4554;
13196;14876;10460;4146;
13202;14824;4267;4978;
13212;14806;8054;5238;
13217;14873;9079;4613;
13222;14791;8634;5306;
13224;14982;4570;4700;
13228;14440;9649;4662;
13244;14838;7810;4462;
13248;14787;8635;4782;
13251;15012;13611;4352;
13257;14901;5032;347;
13258;15047;4832;3601;
13262;14516;10401;1844;
13266;15003;10819;1849;
13269;14551;12516;3506;
13275;14470;5444;1004;
13278;14705;15078;1248;
13284;14601;4245;4674;
13292;14583;13973;4350;
13295;14888;10619;4003;
13302;14803;13275;3763;
13308;14820;2466;5072;
13316;14626;4168;4156;
13319;14404;4478;4153;
13322;15071;4590;3789;
13332;14707;8235;4641;
13335;14455;8659;5482;
13339;14938;8944;4754;
13348;14849;8368;5126;
13353;14664;11501;3729;
13361;14757;4975;1603;
13362;14975;12672;2761;
13366;14775;11921;3536;
13367;14380;4061;2760;
13369;14924;13560;4510;
13371;14552;5570;3062;
13382;14437;7801;2992;
13383;15025;5394;3216;
13390;14608;5652;1192;
13392;14667;9232;4623;
13397;14504;8216;5119;
13400;14777;8454;5572;
13407;14927;4458;4001;
13409;14667;9420;4507;
13415;14806;7975;5270;
13422;14473;13750;3581;
13423;14775;11969;3572;
13424;14731;2970;4103;
13433;14681;3097;4087;
13438;14675;4621;3984;
13441;14963;9927;4637;
13443;15038;2535;4935;
13444;14791;8718;5287;
13454;14666;13664;2537;
13455;15001;12869;2811;
13463;14745;13367;3812;
13466;14879;9102;4212;
13472;14592;13651;2320;
13475;14490;8781;1873;
13476;14436;4386;3383;
13481;14891;14331;4335;
13485;14916;8129;4988;
13487;14337;9418;4455;
13489;14502;9959;2515;
13490;14891;14295;4336;
13492;14888;10732;3991;
13501;14431;10180;1683;
13504;14688;4823;3790;
13507;14400;14306;2490;
13509;14667;9375;4632;
13522;14719;4563;4810;
13523;15052;13781;2797;
13524;14772;13037;3224;
13525;14416;10357;4762;
13530;14581;3835;4084;
13531;14587;12621;3533;
13533;14991;4634;2887;
13536;14659;8649;4317;
13538;14607;8028;5115;
13539;14724;5202;5062;
13556;15065;8841;4633;
13557;14345;14141;4711;
13561;14321;13695;3901;
13562;14939;7482;4038;
13563;14469;4321;3236;
13569;14413;10148;3445;
13582;15005;9003;5529;
13594;14602;4957;3276;
13601;14516;10460;2073;
13609;14667;9355;4613;
13612;14666;13754;2379;
13614;14850;4813;3274;
13618;14969;15765;1783;
13619;14552;5647;3037;
13623;14577;5898;2808;
13624;14721;4858;976;
13630;14468;2700;4376;
13631;14880;9856;4651;
13634;14642;9005;4606;
13636;14999;7893;4458;
13637;14982;4464;4700;
13639;14626;4191;4175;
13640;14455;8647;5393;
13645;14836;2626;4956;
13648;14573;7884;5421;
13660;14696;3274;3917;
13665;14937;3343;3755;
13680;14806;8006;5175;
13686;14318;4943;4675;
13690;14535;8615;4466;
13697;15012;13752;4458;
13700;14838;7793;4510;
13708;14551;12458;3648;
13720;14829;8835;4463;
13722;14756;8262;5063;
13730;14949;15969;824;
13731;14958;10205;2838;
13736;14738;14954;1053;
13738;14328;5974;1614;
13740;14898;8642;2662;
13741;14401;8522;4763;
13761;14475;8071;4370;
13773;14856;9151;4264;
13785;14867;9505;4638;
13790;14375;3886;3516;
13792;14815;13116;3502;
13800;14521;4739;4511;
13811;14707;8108;4464;
13812;14838;7796;4462;
13815;14321;13580;3895;
13819;14612;9664;4895;
13821;14919;13175;3676;
13827;14839;4492;2566;
13830;14667;9430;4523;
13839;14745;13358;3820;
13844;14400;14405;2558;
13857;14986;13355;1672;
13871;14583;14032;4364;
13873;14440;9515;4819;
13880;14923;2094;5431;
13882;14439;8813;4857;
13886;14963;9977;4777;
13893;14756;8228;5092;
13897;14442;13714;3045;
13899;14601;4301;4871;
13906;14551;12488;3609;
13914;14468;2621;4477;
13916;14995;8431;4440;
13917;14375;3842;3500;
13920;14611;14053;4610;
13921;14439;8754;4786;
13923;14982;4523;4682;
13925;15015;7771;4567;
13928;14397;2545;4649;
13932;14504;8197;5186;
13941;15001;12895;2846;
13944;14622;13915;3109;
13945;14756;8264;5079;
13951;14529;11780;3212;
13961;14977;14341;1235;
13972;14582;8852;4623;
13976;14455;8707;5435;
13983;14416;10683;4631;
13985;14765;5126;4809;
13993;14965;3044;4001;
14011;14824;4032;4902;
14020;14791;8741;5317;
14025;15063;8631;4583;
14033;14387;12769;2869;
14035;14457;6401;2626;
14037;14777;8448;5511;
14040;14471;14837;1976;
14042;14601;4185;4799;
14045;14667;9275;4631;
14048;15052;13792;2709;
14051;14947;12676;2862;
14052;14953;4945;1465;
14057;14328;5942;1456;
14060;14972;8335;3068;
14063;14336;9982;4914;
14068;14492;4558;3168;
14070;14594;5866;1346;
14073;14602;5014;3292;
14080;14916;8055;4992;
14081;14587;12612;3555;
14094;14438;7987;5065;
14106;14756;8243;5099;
14117;15013;5341;5418;
14118;14806;7970;5286;
14122;14439;8745;4834;
14129;14667;9307;4540;
14134;14836;2519;4960;
14140;14693;8584;5364;
14146;14824;4199;4903;
14149;14541;8069;5324;
14152;14836;2552;4965;
14157;14667;9314;4541;
14163;14596;13646;2733;
14164;14740;13382;2382;
14171;14688;4649;3767;
14174;14555;7490;3320;
14179;15032;4239;3489;
14180;14986;13441;1789;
14181;14635;6196;1732;
14198;14999;7952;4391;
14201;14765;5150;4828;
14205;14318;4973;4685;
14207;14672;5438;5061;
14208;14534;14648;5174;
14209;14791;8717;5267;
14212;14342;8056;5398;
14234;14534;14585;5059;
14237;14468;2636;4477;
14259;14880;9712;4684;
14262;14806;8034;5277;
14267;14493;8460;5170;
14268;15018;2165;5203;
14270;14337;9496;4449;
14273;14373;4488;4820;
14278;14413;10126;3300;
14283;14828;8633;2951;
14291;14947;12601;2942;
14293;14682;10362;3280;
14299;15008;14766;2593;
14305;14757;4970;1553;
14306;14415;13092;2487;
14307;14692;12968;2516;
14308;14952;10756;3911;
14315;15057;14849;897;
-1;-1;-1;-1;
